harness,task,model,run,capability_mode,telemetry_trust,tool_set,build_ok,test_ok,in_tok,out_tok,cost_usd,model_calls,telemetry_note,latency_s,workdir,transcript_path,error
raw_api,re-feat1-reading-time,deepseek/deepseek-v4-flash,2,single_shot,exact,,True,True,166,489,0.0001,1,legacy raw_api row; one OpenRouter request,4.7,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r2,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,deepseek/deepseek-v4-flash,3,single_shot,exact,,True,True,166,1275,0.0002,1,legacy raw_api row; one OpenRouter request,13.8,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r3,results\re-feat1-reading-time__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,z-ai/glm-4.7,1,single_shot,exact,,True,True,165,2370,0.0042,1,legacy raw_api row; one OpenRouter request,10.2,results\re-feat1-reading-time__z-ai_glm-4.7__r1,results\re-feat1-reading-time__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,z-ai/glm-4.7,2,single_shot,exact,,True,True,165,4101,0.0072,1,legacy raw_api row; one OpenRouter request,60.1,results\re-feat1-reading-time__z-ai_glm-4.7__r2,results\re-feat1-reading-time__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,z-ai/glm-4.7,3,single_shot,exact,,True,True,165,3947,0.007,1,legacy raw_api row; one OpenRouter request,56.9,results\re-feat1-reading-time__z-ai_glm-4.7__r3,results\re-feat1-reading-time__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,minimax/minimax-m3,1,single_shot,exact,,True,True,850,580,0.001,1,legacy raw_api row; one OpenRouter request,5.7,results\re-feat2-author-filter__minimax_minimax-m3__r1,results\re-feat2-author-filter__minimax_minimax-m3__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,minimax/minimax-m3,2,single_shot,exact,,False,False,850,585,0.001,1,legacy raw_api row; one OpenRouter request,5.7,results\re-feat2-author-filter__minimax_minimax-m3__r2,results\re-feat2-author-filter__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,minimax/minimax-m3,3,single_shot,exact,,False,False,863,750,0.0012,1,legacy raw_api row; one OpenRouter request,6.9,results\re-feat2-author-filter__minimax_minimax-m3__r3,results\re-feat2-author-filter__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,deepseek/deepseek-v4-flash,1,single_shot,exact,,True,True,742,1356,0.0003,1,legacy raw_api row; one OpenRouter request,13.9,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r1,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,deepseek/deepseek-v4-flash,2,single_shot,exact,,True,True,742,1110,0.0003,1,legacy raw_api row; one OpenRouter request,11.6,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r2,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,deepseek/deepseek-v4-flash,3,single_shot,exact,,False,False,742,1451,0.0003,1,legacy raw_api row; one OpenRouter request,15.2,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r3,results\re-feat2-author-filter__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,z-ai/glm-4.7,1,single_shot,exact,,False,False,644,1457,0.0028,1,legacy raw_api row; one OpenRouter request,25.1,results\re-feat2-author-filter__z-ai_glm-4.7__r1,results\re-feat2-author-filter__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,z-ai/glm-4.7,2,single_shot,exact,,ERROR,ERROR,0,0,0,,,0,"expected string or bytes-like object, got 'NoneType'","expected string or bytes-like object, got 'NoneType'/_raw_response.txt",
raw_api,re-feat2-author-filter,z-ai/glm-4.7,3,single_shot,exact,,True,True,644,3761,0.0068,1,legacy raw_api row; one OpenRouter request,16.3,results\re-feat2-author-filter__z-ai_glm-4.7__r3,results\re-feat2-author-filter__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3.7-plus,1,single_shot,exact,,True,True,695,1157,0.0017,1,legacy raw_api row; one OpenRouter request,25.4,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r1,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3.7-plus,2,single_shot,exact,,True,True,695,1513,0.0022,1,legacy raw_api row; one OpenRouter request,30.2,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r2,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3.7-plus,3,single_shot,exact,,True,True,695,1168,0.0017,1,legacy raw_api row; one OpenRouter request,24.8,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r3,results\re-bug1-favorite-count__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,google/gemini-3.1-flash-lite,1,single_shot,exact,,True,True,767,654,0.0012,1,legacy raw_api row; one OpenRouter request,2.7,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r1,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,google/gemini-3.1-flash-lite,2,single_shot,exact,,True,True,767,654,0.0012,1,legacy raw_api row; one OpenRouter request,2.4,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r2,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,google/gemini-3.1-flash-lite,3,single_shot,exact,,True,True,766,654,0.0012,1,legacy raw_api row; one OpenRouter request,2.8,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r3,results\re-bug1-favorite-count__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3-coder-next,1,single_shot,exact,,True,True,613,498,0.0005,1,legacy raw_api row; one OpenRouter request,3.8,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r1,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3-coder-next,2,single_shot,exact,,True,True,613,498,0.0005,1,legacy raw_api row; one OpenRouter request,11.2,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r2,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3-coder-next,3,single_shot,exact,,True,True,613,498,0.0005,1,legacy raw_api row; one OpenRouter request,7.7,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r3,results\re-bug1-favorite-count__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,tencent/hy3-preview,1,single_shot,exact,,True,True,695,2026,0.0006,1,legacy raw_api row; one OpenRouter request,37.4,results\re-bug1-favorite-count__tencent_hy3-preview__r1,results\re-bug1-favorite-count__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,tencent/hy3-preview,2,single_shot,exact,,True,True,695,2164,0.0006,1,legacy raw_api row; one OpenRouter request,39.9,results\re-bug1-favorite-count__tencent_hy3-preview__r2,results\re-bug1-favorite-count__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,tencent/hy3-preview,3,single_shot,exact,,True,True,695,3311,0.0009,1,legacy raw_api row; one OpenRouter request,63.3,results\re-bug1-favorite-count__tencent_hy3-preview__r3,results\re-bug1-favorite-count__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3-coder,1,single_shot,exact,,True,True,613,497,0.001,1,legacy raw_api row; one OpenRouter request,13.0,results\re-bug1-favorite-count__qwen_qwen3-coder__r1,results\re-bug1-favorite-count__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3-coder,2,single_shot,exact,,True,True,613,497,0.001,1,legacy raw_api row; one OpenRouter request,8.6,results\re-bug1-favorite-count__qwen_qwen3-coder__r2,results\re-bug1-favorite-count__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,qwen/qwen3-coder,3,single_shot,exact,,True,True,613,497,0.001,1,legacy raw_api row; one OpenRouter request,8.5,results\re-bug1-favorite-count__qwen_qwen3-coder__r3,results\re-bug1-favorite-count__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,deepseek/deepseek-v4-pro,1,single_shot,exact,,True,True,699,990,0.0012,1,legacy raw_api row; one OpenRouter request,16.6,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r1,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,deepseek/deepseek-v4-pro,2,single_shot,exact,,True,True,699,700,0.0009,1,legacy raw_api row; one OpenRouter request,12.3,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r2,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,deepseek/deepseek-v4-pro,3,single_shot,exact,,True,True,699,819,0.001,1,legacy raw_api row; one OpenRouter request,13.0,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r3,results\re-bug1-favorite-count__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,z-ai/glm-5.2,1,single_shot,exact,,True,True,617,861,0.0041,1,legacy raw_api row; one OpenRouter request,16.9,results\re-bug1-favorite-count__z-ai_glm-5.2__r1,results\re-bug1-favorite-count__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,z-ai/glm-5.2,2,single_shot,exact,,True,True,617,913,0.0043,1,legacy raw_api row; one OpenRouter request,19.2,results\re-bug1-favorite-count__z-ai_glm-5.2__r2,results\re-bug1-favorite-count__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,z-ai/glm-5.2,3,single_shot,exact,,True,True,617,884,0.0042,1,legacy raw_api row; one OpenRouter request,26.5,results\re-bug1-favorite-count__z-ai_glm-5.2__r3,results\re-bug1-favorite-count__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,re-bug1-favorite-count,minimax/minimax-m2.7,1,single_shot,exact,,True,True,692,1370,0.0015,1,legacy raw_api row; one OpenRouter request,5.1,results\re-bug1-favorite-count__minimax_minimax-m2.7__r1,results\re-bug1-favorite-count__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,re-bug1-favorite-count,minimax/minimax-m2.7,2,single_shot,exact,,True,True,695,1271,0.0014,1,legacy raw_api row; one OpenRouter request,19.8,results\re-bug1-favorite-count__minimax_minimax-m2.7__r2,results\re-bug1-favorite-count__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,re-bug1-favorite-count,minimax/minimax-m2.7,3,single_shot,exact,,True,True,692,807,0.001,1,legacy raw_api row; one OpenRouter request,4.5,results\re-bug1-favorite-count__minimax_minimax-m2.7__r3,results\re-bug1-favorite-count__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3.7-plus,1,single_shot,exact,,True,True,181,1351,0.0018,1,legacy raw_api row; one OpenRouter request,26.3,results\re-feat1-reading-time__qwen_qwen3.7-plus__r1,results\re-feat1-reading-time__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3.7-plus,2,single_shot,exact,,True,True,181,2016,0.0026,1,legacy raw_api row; one OpenRouter request,38.0,results\re-feat1-reading-time__qwen_qwen3.7-plus__r2,results\re-feat1-reading-time__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3.7-plus,3,single_shot,exact,,True,True,181,1658,0.0022,1,legacy raw_api row; one OpenRouter request,31.5,results\re-feat1-reading-time__qwen_qwen3.7-plus__r3,results\re-feat1-reading-time__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,google/gemini-3.1-flash-lite,1,single_shot,exact,,True,True,171,139,0.0003,1,legacy raw_api row; one OpenRouter request,2.2,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r1,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,google/gemini-3.1-flash-lite,2,single_shot,exact,,True,True,171,139,0.0003,1,legacy raw_api row; one OpenRouter request,2.9,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r2,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,google/gemini-3.1-flash-lite,3,single_shot,exact,,True,True,172,137,0.0002,1,legacy raw_api row; one OpenRouter request,2.6,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r3,results\re-feat1-reading-time__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3-coder-next,1,single_shot,exact,,True,True,172,156,0.0001,1,legacy raw_api row; one OpenRouter request,1.8,results\re-feat1-reading-time__qwen_qwen3-coder-next__r1,results\re-feat1-reading-time__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3-coder-next,2,single_shot,exact,,True,True,172,173,0.0002,1,legacy raw_api row; one OpenRouter request,2.6,results\re-feat1-reading-time__qwen_qwen3-coder-next__r2,results\re-feat1-reading-time__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3-coder-next,3,single_shot,exact,,True,True,172,154,0.0001,1,legacy raw_api row; one OpenRouter request,2.5,results\re-feat1-reading-time__qwen_qwen3-coder-next__r3,results\re-feat1-reading-time__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,tencent/hy3-preview,1,single_shot,exact,,True,True,175,3650,0.001,1,legacy raw_api row; one OpenRouter request,34.8,results\re-feat1-reading-time__tencent_hy3-preview__r1,results\re-feat1-reading-time__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,tencent/hy3-preview,2,single_shot,exact,,True,True,175,1380,0.0004,1,legacy raw_api row; one OpenRouter request,13.3,results\re-feat1-reading-time__tencent_hy3-preview__r2,results\re-feat1-reading-time__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,tencent/hy3-preview,3,single_shot,exact,,True,True,175,2103,0.0006,1,legacy raw_api row; one OpenRouter request,17.7,results\re-feat1-reading-time__tencent_hy3-preview__r3,results\re-feat1-reading-time__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3-coder,1,single_shot,exact,,True,True,172,120,0.0003,1,legacy raw_api row; one OpenRouter request,2.4,results\re-feat1-reading-time__qwen_qwen3-coder__r1,results\re-feat1-reading-time__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3-coder,2,single_shot,exact,,True,True,172,168,0.0003,1,legacy raw_api row; one OpenRouter request,3.0,results\re-feat1-reading-time__qwen_qwen3-coder__r2,results\re-feat1-reading-time__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,qwen/qwen3-coder,3,single_shot,exact,,True,True,172,163,0.0003,1,legacy raw_api row; one OpenRouter request,5.8,results\re-feat1-reading-time__qwen_qwen3-coder__r3,results\re-feat1-reading-time__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,deepseek/deepseek-v4-pro,1,single_shot,exact,,True,True,166,815,0.0008,1,legacy raw_api row; one OpenRouter request,16.4,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r1,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,deepseek/deepseek-v4-pro,2,single_shot,exact,,True,True,166,124,0.0002,1,legacy raw_api row; one OpenRouter request,26.6,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r2,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,deepseek/deepseek-v4-pro,3,single_shot,exact,,True,True,166,1235,0.0011,1,legacy raw_api row; one OpenRouter request,24.5,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r3,results\re-feat1-reading-time__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,z-ai/glm-5.2,1,single_shot,exact,,True,True,172,1443,0.0059,1,legacy raw_api row; one OpenRouter request,11.4,results\re-feat1-reading-time__z-ai_glm-5.2__r1,results\re-feat1-reading-time__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,z-ai/glm-5.2,2,single_shot,exact,,True,True,172,611,0.0026,1,legacy raw_api row; one OpenRouter request,14.5,results\re-feat1-reading-time__z-ai_glm-5.2__r2,results\re-feat1-reading-time__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,z-ai/glm-5.2,3,single_shot,exact,,True,True,172,771,0.0033,1,legacy raw_api row; one OpenRouter request,12.0,results\re-feat1-reading-time__z-ai_glm-5.2__r3,results\re-feat1-reading-time__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,re-feat1-reading-time,minimax/minimax-m2.7,1,single_shot,exact,,True,True,198,640,0.0007,1,legacy raw_api row; one OpenRouter request,11.8,results\re-feat1-reading-time__minimax_minimax-m2.7__r1,results\re-feat1-reading-time__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,re-feat1-reading-time,minimax/minimax-m2.7,2,single_shot,exact,,True,True,194,1106,0.0012,1,legacy raw_api row; one OpenRouter request,5.0,results\re-feat1-reading-time__minimax_minimax-m2.7__r2,results\re-feat1-reading-time__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,re-feat1-reading-time,minimax/minimax-m2.7,3,single_shot,exact,,True,True,194,1249,0.0013,1,legacy raw_api row; one OpenRouter request,5.4,results\re-feat1-reading-time__minimax_minimax-m2.7__r3,results\re-feat1-reading-time__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3.7-plus,1,single_shot,exact,,True,True,735,1999,0.0028,1,legacy raw_api row; one OpenRouter request,37.2,results\re-feat2-author-filter__qwen_qwen3.7-plus__r1,results\re-feat2-author-filter__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3.7-plus,2,single_shot,exact,,True,True,735,2217,0.0031,1,legacy raw_api row; one OpenRouter request,41.6,results\re-feat2-author-filter__qwen_qwen3.7-plus__r2,results\re-feat2-author-filter__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3.7-plus,3,single_shot,exact,,True,True,735,2784,0.0038,1,legacy raw_api row; one OpenRouter request,51.7,results\re-feat2-author-filter__qwen_qwen3.7-plus__r3,results\re-feat2-author-filter__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,google/gemini-3.1-flash-lite,1,single_shot,exact,,False,False,820,714,0.0013,1,legacy raw_api row; one OpenRouter request,2.9,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r1,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,google/gemini-3.1-flash-lite,2,single_shot,exact,,False,False,821,714,0.0013,1,legacy raw_api row; one OpenRouter request,2.5,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r2,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,google/gemini-3.1-flash-lite,3,single_shot,exact,,False,False,820,714,0.0013,1,legacy raw_api row; one OpenRouter request,5.8,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r3,results\re-feat2-author-filter__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3-coder-next,1,single_shot,exact,,False,False,647,545,0.0005,1,legacy raw_api row; one OpenRouter request,14.2,results\re-feat2-author-filter__qwen_qwen3-coder-next__r1,results\re-feat2-author-filter__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3-coder-next,2,single_shot,exact,,False,False,647,545,0.0005,1,legacy raw_api row; one OpenRouter request,13.5,results\re-feat2-author-filter__qwen_qwen3-coder-next__r2,results\re-feat2-author-filter__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3-coder-next,3,single_shot,exact,,False,False,647,545,0.0005,1,legacy raw_api row; one OpenRouter request,8.9,results\re-feat2-author-filter__qwen_qwen3-coder-next__r3,results\re-feat2-author-filter__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,tencent/hy3-preview,1,single_shot,exact,,True,True,734,2912,0.0008,1,legacy raw_api row; one OpenRouter request,25.3,results\re-feat2-author-filter__tencent_hy3-preview__r1,results\re-feat2-author-filter__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,tencent/hy3-preview,2,single_shot,exact,,False,False,734,2745,0.0008,1,legacy raw_api row; one OpenRouter request,24.1,results\re-feat2-author-filter__tencent_hy3-preview__r2,results\re-feat2-author-filter__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,tencent/hy3-preview,3,single_shot,exact,,False,False,734,5200,0.0014,1,legacy raw_api row; one OpenRouter request,48.2,results\re-feat2-author-filter__tencent_hy3-preview__r3,results\re-feat2-author-filter__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3-coder,1,single_shot,exact,,False,False,647,540,0.0011,1,legacy raw_api row; one OpenRouter request,4.9,results\re-feat2-author-filter__qwen_qwen3-coder__r1,results\re-feat2-author-filter__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3-coder,2,single_shot,exact,,False,False,647,540,0.0011,1,legacy raw_api row; one OpenRouter request,5.5,results\re-feat2-author-filter__qwen_qwen3-coder__r2,results\re-feat2-author-filter__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,qwen/qwen3-coder,3,single_shot,exact,,False,False,647,544,0.0011,1,legacy raw_api row; one OpenRouter request,5.2,results\re-feat2-author-filter__qwen_qwen3-coder__r3,results\re-feat2-author-filter__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,re-feat2-author-filter,deepseek/deepseek-v4-pro,1,single_shot,exact,,False,False,742,1441,0.0016,1,legacy raw_api row; one OpenRouter request,23.5,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r1,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,re-feat2-author-filter,deepseek/deepseek-v4-pro,2,single_shot,exact,,False,False,742,633,0.0009,1,legacy raw_api row; one OpenRouter request,13.3,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r2,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,re-feat2-author-filter,deepseek/deepseek-v4-pro,3,single_shot,exact,,False,False,742,977,0.0012,1,legacy raw_api row; one OpenRouter request,28.2,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r3,results\re-feat2-author-filter__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
